Tarposition(deg)	position(deg)	Current(A)
0.00000000 346.79403687 0.17094374
0.00000000 346.84896851 0.17090175
0.00000000 346.84896851 0.17063507
0.00000000 346.90390015 0.17051634
0.00000000 346.95886230 0.17052510
0.00000000 347.01379395 0.17018494
0.00000000 347.06872559 0.17013222
0.00000000 347.12362671 0.16954602
0.00000000 347.28842163 0.16903162
0.00000000 347.39831543 0.16847421
0.00000000 347.50814819 0.16753295
0.00000000 347.61801147 0.16684455
0.00000000 347.72790527 0.16625707
0.00000000 347.78283691 0.16567284
0.00000000 347.89266968 0.16514187
0.00000000 348.00253296 0.16478482
0.00000000 348.11242676 0.16447453
0.00000000 348.16735840 0.16438913
0.00000000 348.22229004 0.16471104
0.00000000 348.27719116 0.16481142
0.00000000 348.33212280 0.16484189
0.00000000 348.33212280 0.16514717
0.00000000 348.33212280 0.16578522
0.00000000 348.38705444 0.16674550
0.00000000 348.38705444 0.16760434
0.00000000 348.38705444 0.16855347
0.00000000 348.38705444 0.16941236
0.00000000 348.38705444 0.17019482
0.00000000 348.38705444 0.17077430
0.00000000 348.38705444 0.17150156
0.00000000 348.38705444 0.17198549
0.00000000 348.44198608 0.17262225
0.00000000 348.44198608 0.17291449
0.00000000 348.44198608 0.17312995
0.00000000 348.44198608 0.17363779
0.00000000 348.44198608 0.17399408
0.00000000 348.44198608 0.17430998
0.00000000 348.44198608 0.17433296
0.00000000 348.44198608 0.17444387
0.00000000 348.44198608 0.17471434
0.00000000 348.44198608 0.17483914
0.00000000 348.44198608 0.17493375
0.00000000 348.44198608 0.17499465
0.00000000 348.44198608 0.17516720
0.00000000 348.49694824 0.17523636
0.00000000 348.49694824 0.17542644
0.00000000 348.49694824 0.17558981
0.00000000 348.49694824 0.17584381
0.00000000 348.49694824 0.17600541
0.00000000 348.49694824 0.17625201
0.00000000 348.49694824 0.17652728
0.00000000 348.49694824 0.17686386
0.00000000 348.49694824 0.17701221
0.00000000 348.49694824 0.17742589
0.00000000 348.49694824 0.17770278
0.00000000 348.49694824 0.17773296
0.00000000 348.55191040 0.17775036
0.00000000 348.55191040 0.17810093
0.00000000 348.55191040 0.17829281
0.00000000 348.55191040 0.17862277
0.00000000 348.55191040 0.17884606
0.00000000 348.55191040 0.17931403
0.00000000 348.55191040 0.17945489
0.00000000 348.55191040 0.17953473
0.00000000 348.55191040 0.17965867
0.00000000 348.55191040 0.17991346
0.00000000 348.55191040 0.17999582
0.00000000 348.55191040 0.18013960
0.00000000 348.55191040 0.18040432
0.00000000 348.55191040 0.18065313
0.00000000 348.55191040 0.18088956
0.00000000 348.55191040 0.18120362
0.00000000 348.55191040 0.18144122
0.00000000 348.55191040 0.18155302
0.00000000 348.60684204 0.18165819
0.00000000 348.60684204 0.18173553
0.00000000 348.60684204 0.18204144
0.00000000 348.60684204 0.18219656
0.00000000 348.60684204 0.18260251
0.00000000 348.60684204 0.18284824
0.00000000 348.60684204 0.18299763
0.00000000 348.60684204 0.18297091
0.00000000 348.60684204 0.18320440
0.00000000 348.60684204 0.18331322
0.00000000 348.66177368 0.18342769
0.00000000 348.66177368 0.18354067
0.00000000 348.66177368 0.18374699
0.00000000 348.71670532 0.18357770
0.00000000 348.71670532 0.18364894
0.00000000 348.71670532 0.18373637
0.00000000 348.77163696 0.18381749
0.00000000 348.77163696 0.18380821
0.00000000 348.77163696 0.18383098
0.00000000 348.77163696 0.18348500
0.00000000 348.77163696 0.18336582
0.00000000 348.77163696 0.18321878
0.00000000 348.77163696 0.18341286
0.00000000 348.82656860 0.18358417
0.00000000 348.82656860 0.18356390
0.00000000 348.82656860 0.18302579
0.00000000 348.88146973 0.18313935
0.00000000 348.88146973 0.18293978
0.00000000 348.88146973 0.18290563
0.00000000 348.88146973 0.18306321
0.00000000 348.88146973 0.18330376
0.00000000 348.88146973 0.18369374
0.00000000 348.88146973 0.18400845
0.00000000 348.88146973 0.18422537
0.00000000 348.88146973 0.18422724
0.00000000 348.88146973 0.18463472
0.00000000 348.88146973 0.18483940
0.00000000 348.88146973 0.18482277
0.00000000 348.88146973 0.18531121
0.00000000 348.93643188 0.18561764
0.00000000 348.93643188 0.18588503
0.00000000 348.93643188 0.18631384
0.00000000 348.93643188 0.18624876
0.00000000 348.93643188 0.18675773
0.00000000 348.93643188 0.18681730
0.00000000 348.99136353 0.18670836
0.00000000 348.99136353 0.18651190
0.00000000 349.04629517 0.18622352
0.00000000 349.10122681 0.18553746
0.00000000 349.21109009 0.18518522
0.00000000 349.26599121 0.18496072
0.00000000 349.32095337 0.18467602
0.00000000 349.43084717 0.18374138
0.00000000 349.48577881 0.18313302
0.00000000 349.59564209 0.18251184
0.00000000 349.81536865 0.18100435
0.00000000 349.98016357 0.17914967
0.00000000 350.30978394 0.17640305
0.00000000 350.91403198 0.17350551
0.00000000 351.24365234 0.17047147
0.00000000 351.57321167 0.16956331
0.00000000 351.73803711 0.16933197
0.00000000 351.73803711 0.16895768
0.00000000 351.79293823 0.16878717
0.00000000 351.79293823 0.16909558
0.00000000 351.84786987 0.16940941
0.00000000 351.84786987 0.16964643
0.00000000 351.84786987 0.17028067
0.00000000 351.84786987 0.17064573
0.00000000 351.90280151 0.17072335
0.00000000 351.90280151 0.17138766
0.00000000 351.90280151 0.17237002
0.00000000 351.95773315 0.17391467
0.00000000 351.95773315 0.17540804
0.00000000 351.95773315 0.17704046
0.00000000 352.01272583 0.17777000
0.00000000 352.01272583 0.17809163
0.00000000 352.01272583 0.17807205
0.00000000 352.06762695 0.17840753
0.00000000 352.06762695 0.17855309
0.00000000 352.06762695 0.17827195
0.00000000 352.06762695 0.17851727
0.00000000 352.12258911 0.17837520
0.00000000 352.12258911 0.17852573
0.00000000 352.12258911 0.17897336
0.00000000 352.12258911 0.17907102
0.00000000 352.12258911 0.17924626
0.00000000 352.17749023 0.17922683
0.00000000 352.17749023 0.17937596
0.00000000 352.17749023 0.17956403
0.00000000 352.17749023 0.17993604
0.00000000 352.17749023 0.18027619
0.00000000 352.17749023 0.18048961
0.00000000 352.23245239 0.18082261
0.00000000 352.23245239 0.18101057
0.00000000 352.23245239 0.18137410
0.00000000 352.23245239 0.18158777
0.00000000 352.23245239 0.18189932
0.00000000 352.23245239 0.18187486
0.00000000 352.23245239 0.18225586
0.00000000 352.23245239 0.18230422
0.00000000 352.23245239 0.18253683
0.00000000 352.28735352 0.18283376
0.00000000 352.28735352 0.18297148
0.00000000 352.28735352 0.18350202
0.00000000 352.28735352 0.18368380
0.00000000 352.28735352 0.18374211
0.00000000 352.28735352 0.18404005
0.00000000 352.28735352 0.18393882
0.00000000 352.28735352 0.18418325
0.00000000 352.28735352 0.18427509
0.00000000 352.28735352 0.18436259
0.00000000 352.28735352 0.18442452
0.00000000 352.34231567 0.18454643
0.00000000 352.34231567 0.18461847
0.00000000 352.34231567 0.18471791
0.00000000 352.34231567 0.18495262
0.00000000 352.34231567 0.18481985
0.00000000 352.39724731 0.18507749
0.00000000 352.39724731 0.18524654
0.00000000 352.39724731 0.18522568
0.00000000 352.39724731 0.18538779
0.00000000 352.39724731 0.18520613
0.00000000 352.39724731 0.18514003
0.00000000 352.39724731 0.18514493
0.00000000 352.39724731 0.18530643
0.00000000 352.39724731 0.18536210
0.00000000 352.39724731 0.18548958
0.00000000 352.39724731 0.18553992
0.00000000 352.45214844 0.18551302
0.00000000 352.45214844 0.18575953
0.00000000 352.45214844 0.18566473
0.00000000 352.45214844 0.18578276
0.00000000 352.45214844 0.18602464
0.00000000 352.45214844 0.18623243
0.00000000 352.45214844 0.18633686
0.00000000 352.45214844 0.18638748
0.00000000 352.45214844 0.18635035
0.00000000 352.45214844 0.18666705
0.00000000 352.45214844 0.18678148
0.00000000 352.45214844 0.18680307
0.00000000 352.45214844 0.18687527
0.00000000 352.50711060 0.18696712
0.00000000 352.50711060 0.18705581
0.00000000 352.50711060 0.18718323
0.00000000 352.56201172 0.18724099
0.00000000 352.56201172 0.18729657
0.00000000 352.61697388 0.18746623
0.00000000 352.61697388 0.18739748
0.00000000 352.61697388 0.18704332
0.00000000 352.67187500 0.18686505
0.00000000 352.72683716 0.18675520
0.00000000 352.72683716 0.18656120
0.00000000 352.78176880 0.18624875
0.00000000 352.89166260 0.18545099
0.00000000 352.94659424 0.18492693
0.00000000 353.00152588 0.18446420
0.00000000 353.05642700 0.18443751
0.00000000 353.11138916 0.18427497
0.00000000 353.16629028 0.18405107
0.00000000 353.16629028 0.18413755
0.00000000 353.16629028 0.18401349
0.00000000 353.22125244 0.18417750
0.00000000 353.22125244 0.18430020
0.00000000 353.22125244 0.18453714
0.00000000 353.22125244 0.18472093
0.00000000 353.22125244 0.18508302
0.00000000 353.22125244 0.18518868
0.00000000 353.22125244 0.18542673
0.00000000 353.22125244 0.18587609
0.00000000 353.22125244 0.18621832
0.00000000 353.22125244 0.18667299
0.00000000 353.22125244 0.18703364
0.00000000 353.22125244 0.18729867
0.00000000 353.22125244 0.18732342
0.00000000 353.27618408 0.18749750
0.00000000 353.27618408 0.18742144
0.00000000 353.27618408 0.18754299
0.00000000 353.27618408 0.18767266
0.00000000 353.27618408 0.18797271
0.00000000 353.27618408 0.18814322
0.00000000 353.27618408 0.18826747
0.00000000 353.27618408 0.18841094
0.00000000 353.27618408 0.18868797
0.00000000 353.27618408 0.18861662
0.00000000 353.27618408 0.18870924
0.00000000 353.27618408 0.18899654
0.00000000 353.27618408 0.18911880
0.00000000 353.27618408 0.18914461
0.00000000 353.27618408 0.18940325
0.00000000 353.27618408 0.18967620
0.00000000 353.33111572 0.18994011
0.00000000 353.33111572 0.19019435
0.00000000 353.33111572 0.19020559
0.00000000 353.33111572 0.19022383
0.00000000 353.33111572 0.19039081
0.00000000 353.33111572 0.19045067
0.00000000 353.33111572 0.19058099
0.00000000 353.33111572 0.19076033
0.00000000 353.33111572 0.19077656
0.00000000 353.33111572 0.19090155
0.00000000 353.33111572 0.19098513
0.00000000 353.33111572 0.19087493
0.00000000 353.33111572 0.19065866
0.00000000 353.33111572 0.19079120
0.00000000 353.33111572 0.19080694
0.00000000 353.38604736 0.19089930
0.00000000 353.38604736 0.19091919
0.00000000 353.38604736 0.19098279
0.00000000 353.38604736 0.19106580
0.00000000 353.38604736 0.19108236
0.00000000 353.38604736 0.19095138
0.00000000 353.38604736 0.19099145
0.00000000 353.38604736 0.19106345
0.00000000 353.38604736 0.19140260
0.00000000 353.38604736 0.19141020
0.00000000 353.38604736 0.19137058
0.00000000 353.38604736 0.19149867
0.00000000 353.38604736 0.19185571
0.00000000 353.38604736 0.19191602
0.00000000 353.38604736 0.19196025
0.00000000 353.38604736 0.19178124
0.00000000 353.44094849 0.19175112
0.00000000 353.44094849 0.19159396
0.00000000 353.44094849 0.19158505
0.00000000 353.44094849 0.19179879
0.00000000 353.44094849 0.19183077
0.00000000 353.44094849 0.19193310
0.00000000 353.44094849 0.19196822
0.00000000 353.44094849 0.19191943
0.00000000 353.44094849 0.19177027
0.00000000 353.44094849 0.19187835
0.00000000 353.44094849 0.19208863
0.00000000 353.44094849 0.19198982
0.00000000 353.44094849 0.19206463
0.00000000 353.44094849 0.19240627
0.00000000 353.44094849 0.19278741
0.00000000 353.44094849 0.19273689
0.00000000 353.44094849 0.19319831
0.00000000 353.44094849 0.19342729
0.00000000 353.44094849 0.19331808
0.00000000 353.44094849 0.19342956
0.00000000 353.44094849 0.19350627
0.00000000 353.49591064 0.19355625
0.00000000 353.49591064 0.19367632
0.00000000 353.49591064 0.19390827
0.00000000 353.49591064 0.19390935
0.00000000 353.49591064 0.19396724
0.00000000 353.49591064 0.19382168
0.00000000 353.49591064 0.19414049
0.00000000 353.49591064 0.19449773
0.00000000 353.49591064 0.19456987
0.00000000 353.49591064 0.19455005
0.00000000 353.49591064 0.19450496
0.00000000 353.49591064 0.19444750
0.00000000 353.49591064 0.19444554
0.00000000 353.49591064 0.19436406
0.00000000 353.49591064 0.19416165
0.00000000 353.49591064 0.19397980
0.00000000 353.49591064 0.19392446
0.00000000 353.49591064 0.19390218
0.00000000 353.49591064 0.19392590
0.00000000 353.55081177 0.19412006
0.00000000 353.55081177 0.19440819
0.00000000 353.55081177 0.19425797
0.00000000 353.55081177 0.19423772
0.00000000 353.55081177 0.19395390
0.00000000 353.55081177 0.19410481
0.00000000 353.60577393 0.19402321
0.00000000 353.60577393 0.19421500
0.00000000 353.60577393 0.19418199
0.00000000 353.60577393 0.19441207
0.00000000 353.60577393 0.19445580
0.00000000 353.66070557 0.19451228
0.00000000 353.66070557 0.19444297
0.00000000 353.66070557 0.19452770
0.00000000 353.66070557 0.19444151
0.00000000 353.66070557 0.19438811
0.00000000 353.66070557 0.19434950
0.00000000 353.66070557 0.19440293
0.00000000 353.66070557 0.19462746
0.00000000 353.66070557 0.19477670
0.00000000 353.66070557 0.19477570
0.00000000 353.66070557 0.19484730
0.00000000 353.71563721 0.19469412
0.00000000 353.71563721 0.19459291
0.00000000 353.71563721 0.19478944
0.00000000 353.71563721 0.19454005
0.00000000 353.71563721 0.19465168
0.00000000 353.71563721 0.19478042
0.00000000 353.71563721 0.19478717
0.00000000 353.71563721 0.19477046
0.00000000 353.71563721 0.19484830
0.00000000 353.71563721 0.19480738
0.00000000 353.71563721 0.19467194
0.00000000 353.71563721 0.19464575
0.00000000 353.71563721 0.19460405
0.00000000 353.71563721 0.19463228
0.00000000 353.71563721 0.19453494
0.00000000 353.71563721 0.19462904
0.00000000 353.71563721 0.19505984
0.00000000 353.71563721 0.19537835
0.00000000 353.71563721 0.19521795
0.00000000 353.71563721 0.19531918
0.00000000 353.71563721 0.19540408
0.00000000 353.71563721 0.19543494
0.00000000 353.71563721 0.19585578
0.00000000 353.71563721 0.19573011
0.00000000 353.71563721 0.19560103
0.00000000 353.71563721 0.19580847
0.00000000 353.71563721 0.19598864
0.00000000 353.71563721 0.19582443
0.00000000 353.71563721 0.19595593
0.00000000 353.71563721 0.19597918
0.00000000 353.71563721 0.19614638
0.00000000 353.71563721 0.19625661
0.00000000 353.71563721 0.19621167
0.00000000 353.71563721 0.19632284
0.00000000 353.77056885 0.19644177
0.00000000 353.77056885 0.19624542
0.00000000 353.77056885 0.19619630
0.00000000 353.77056885 0.19628482
0.00000000 353.77056885 0.19634543
0.00000000 353.77056885 0.19647999
0.00000000 353.77056885 0.19644646
0.00000000 353.77056885 0.19647406
0.00000000 353.77056885 0.19629124
0.00000000 353.77056885 0.19618019
0.00000000 353.77056885 0.19632240
0.00000000 353.77056885 0.19631669
0.00000000 353.77056885 0.19617426
0.00000000 353.77056885 0.19611162
0.00000000 353.82546997 0.19592693
0.00000000 353.82546997 0.19591634
0.00000000 353.82546997 0.19606708
0.00000000 353.82546997 0.19623530
0.00000000 353.82546997 0.19614428
0.00000000 353.82546997 0.19623628
0.00000000 353.88043213 0.19622636
0.00000000 353.88043213 0.19611137
0.00000000 353.88043213 0.19627135
0.00000000 353.88043213 0.19602744
0.00000000 353.88043213 0.19629021
0.00000000 353.88043213 0.19621764
0.00000000 353.88043213 0.19617778
0.00000000 353.88043213 0.19642736
0.00000000 353.88043213 0.19637781
0.00000000 353.88043213 0.19642185
0.00000000 353.88043213 0.19668548
0.00000000 353.88043213 0.19651042
0.00000000 353.88043213 0.19638960
0.00000000 353.88043213 0.19683367
0.00000000 353.88043213 0.19673470
0.00000000 353.88043213 0.19661444
0.00000000 353.88043213 0.19709994
0.00000000 353.88043213 0.19709145
0.00000000 353.88043213 0.19697335
0.00000000 353.88043213 0.19699852
0.00000000 353.88043213 0.19732682
0.00000000 353.88043213 0.19724962
0.00000000 353.88043213 0.19715816
0.00000000 353.88043213 0.19723821
0.00000000 353.88043213 0.19730718
0.00000000 353.88043213 0.19743603
0.00000000 353.88043213 0.19716221
0.00000000 353.88043213 0.19697174
0.00000000 353.88043213 0.19690451
0.00000000 353.88043213 0.19669525
0.00000000 353.88043213 0.19671470
0.00000000 353.88043213 0.19665794
0.00000000 353.88043213 0.19658737
0.00000000 353.88043213 0.19654512
0.00000000 353.88043213 0.19657412
0.00000000 353.93533325 0.19645289
0.00000000 353.93533325 0.19650893
0.00000000 353.93533325 0.19667576
0.00000000 353.93533325 0.19655403
0.00000000 353.93533325 0.19648780
0.00000000 353.93533325 0.19655283
0.00000000 353.93533325 0.19692940
0.00000000 353.93533325 0.19757767
0.00000000 353.93533325 0.19760750
0.00000000 353.93533325 0.19788419
0.00000000 353.93533325 0.19787861
0.00000000 353.93533325 0.19797213
0.00000000 353.93533325 0.19789146
0.00000000 353.93533325 0.19785018
0.00000000 353.93533325 0.19767626
0.00000000 353.93533325 0.19762437
0.00000000 353.93533325 0.19782412
0.00000000 353.93533325 0.19775790
0.00000000 353.93533325 0.19783126
0.00000000 353.93533325 0.19801858
0.00000000 353.93533325 0.19798844
0.00000000 353.93533325 0.19777779
0.00000000 353.93533325 0.19717188
0.00000000 353.93533325 0.19691032
0.00000000 353.93533325 0.19686989
0.00000000 353.93533325 0.19705717
0.00000000 353.93533325 0.19677044
0.00000000 353.93533325 0.19670852
0.00000000 353.93533325 0.19691370
0.00000000 353.93533325 0.19708513
0.00000000 353.93533325 0.19725151
0.00000000 353.93533325 0.19750904
0.00000000 353.93533325 0.19774771
0.00000000 353.93533325 0.19780792
0.00000000 353.93533325 0.19760206
0.00000000 353.93533325 0.19734541
0.00000000 353.93533325 0.19745082
0.00000000 353.93533325 0.19773267
0.00000000 353.93533325 0.19809872
0.00000000 353.93533325 0.19797471
0.00000000 353.93533325 0.19811179
0.00000000 353.93533325 0.19833475
0.00000000 353.99029541 0.19863690
0.00000000 353.99029541 0.19865257
0.00000000 353.99029541 0.19892065
0.00000000 353.99029541 0.19891186
0.00000000 353.99029541 0.19854060
0.00000000 353.99029541 0.19825839
0.00000000 353.99029541 0.19819668
0.00000000 353.99029541 0.19819129
0.00000000 353.99029541 0.19841427
0.00000000 353.99029541 0.19826643
0.00000000 353.99029541 0.19845405
0.00000000 353.99029541 0.19830421
0.00000000 353.99029541 0.19809511
0.00000000 353.99029541 0.19825755
0.00000000 353.99029541 0.19786869
0.00000000 353.99029541 0.19800811
0.00000000 353.99029541 0.19797409
0.00000000 353.99029541 0.19812493
0.00000000 353.99029541 0.19791037
0.00000000 353.99029541 0.19787055
0.00000000 353.99029541 0.19794193
0.00000000 353.99029541 0.19806971
0.00000000 353.99029541 0.19824834
0.00000000 353.99029541 0.19833004
0.00000000 353.99029541 0.19823052
0.00000000 353.99029541 0.19830881
0.00000000 353.99029541 0.19849329
0.00000000 353.99029541 0.19888003
0.00000000 353.99029541 0.19897220
0.00000000 353.99029541 0.19885820
0.00000000 353.99029541 0.19864380
0.00000000 353.99029541 0.19871414
0.00000000 353.99029541 0.19841613
0.00000000 353.99029541 0.19875853
0.00000000 353.99029541 0.19853730
0.00000000 353.99029541 0.19858569
0.00000000 353.99029541 0.19878902
0.00000000 353.99029541 0.19877964
0.00000000 353.99029541 0.19825371
0.00000000 353.99029541 0.19833730
0.00000000 353.99029541 0.19827159
0.00000000 353.99029541 0.19824886
0.00000000 353.99029541 0.19794708
0.00000000 353.99029541 0.19777368
0.00000000 354.04522705 0.19795857
0.00000000 354.04522705 0.19800423
0.00000000 354.04522705 0.19825639
0.00000000 354.04522705 0.19828427
0.00000000 354.04522705 0.19809894
0.00000000 354.04522705 0.19816102
0.00000000 354.04522705 0.19825566
0.00000000 354.04522705 0.19797418
0.00000000 354.04522705 0.19775136
0.00000000 354.04522705 0.19765115
0.00000000 354.04522705 0.19754577
0.00000000 354.04522705 0.19755372
0.00000000 354.04522705 0.19778766
0.00000000 354.04522705 0.19789614
0.00000000 354.04522705 0.19774969
0.00000000 354.10015869 0.19773979
0.00000000 354.10015869 0.19788218
0.00000000 354.10015869 0.19778357
0.00000000 354.10015869 0.19759412
0.00000000 354.10015869 0.19759052
0.00000000 354.10015869 0.19763899
0.00000000 354.10015869 0.19757120
0.00000000 354.10015869 0.19751646
0.00000000 354.10015869 0.19757560
0.00000000 354.10015869 0.19777793
0.00000000 354.10015869 0.19769835
0.00000000 354.10015869 0.19769768
0.00000000 354.10015869 0.19749473
0.00000000 354.10015869 0.19727847
0.00000000 354.10015869 0.19719814
0.00000000 354.10015869 0.19736271
0.00000000 354.15509033 0.19742095
0.00000000 354.15509033 0.19735746
0.00000000 354.15509033 0.19745664
0.00000000 354.15509033 0.19725658
0.00000000 354.15509033 0.19738461
0.00000000 354.15509033 0.19736525
0.00000000 354.15509033 0.19716628
0.00000000 354.15509033 0.19748633
0.00000000 354.15509033 0.19736964
0.00000000 354.15509033 0.19759472
0.00000000 354.15509033 0.19778621
0.00000000 354.15509033 0.19795163
0.00000000 354.15509033 0.19813398
0.00000000 354.15509033 0.19823591
0.00000000 354.20999146 0.19811989
0.00000000 354.20999146 0.19823658
0.00000000 354.20999146 0.19787796
0.00000000 354.20999146 0.19798703
0.00000000 354.20999146 0.19793551
0.00000000 354.20999146 0.19808093
0.00000000 354.20999146 0.19830807
0.00000000 354.20999146 0.19834314
0.00000000 354.20999146 0.19843520
0.00000000 354.20999146 0.19855779
0.00000000 354.20999146 0.19870216
0.00000000 354.20999146 0.19863342
0.00000000 354.20999146 0.19836602
0.00000000 354.20999146 0.19847256
0.00000000 354.20999146 0.19837923
0.00000000 354.20999146 0.19857261
0.00000000 354.20999146 0.19834810
0.00000000 354.20999146 0.19811212
0.00000000 354.20999146 0.19811651
0.00000000 354.26495361 0.19827606
0.00000000 354.26495361 0.19828650
0.00000000 354.26495361 0.19826554
0.00000000 354.26495361 0.19829342
0.00000000 354.26495361 0.19829254
0.00000000 354.26495361 0.19815463
0.00000000 354.26495361 0.19785230
0.00000000 354.26495361 0.19752531
0.00000000 354.26495361 0.19738351
0.00000000 354.26495361 0.19764425
0.00000000 354.31985474 0.19756666
0.00000000 354.31985474 0.19749302
0.00000000 354.31985474 0.19746551
0.00000000 354.31985474 0.19756538
0.00000000 354.31985474 0.19776393
0.00000000 354.31985474 0.19768238
0.00000000 354.31985474 0.19773220
0.00000000 354.37481689 0.19765930
0.00000000 354.37481689 0.19742014
0.00000000 354.37481689 0.19743036
0.00000000 354.37481689 0.19756061
0.00000000 354.37481689 0.19753116
0.00000000 354.42974854 0.19763497
0.00000000 354.42974854 0.19773023
0.00000000 354.42974854 0.19789259
0.00000000 354.42974854 0.19779138
0.00000000 354.42974854 0.19763026
0.00000000 354.42974854 0.19761692
0.00000000 354.48468018 0.19723162
0.00000000 354.48468018 0.19717677
0.00000000 354.48468018 0.19727474
0.00000000 354.48468018 0.19752495
0.00000000 354.48468018 0.19733189
0.00000000 354.53961182 0.19774595
0.00000000 354.53961182 0.19776298
0.00000000 354.53961182 0.19784132
0.00000000 354.59451294 0.19774126
0.00000000 354.64950562 0.19731160
0.00000000 354.70440674 0.19678538
0.00000000 354.75936890 0.19605008
0.00000000 354.86923218 0.19473068
0.00000000 355.03402710 0.19382919
0.00000000 355.19885254 0.19219708
0.00000000 355.41854858 0.19064741
0.00000000 355.63830566 0.18882234
0.00000000 355.80313110 0.18695389
0.00000000 356.02282715 0.18475141
0.00000000 356.29748535 0.18328834
0.00000000 356.40734863 0.18260647
0.00000000 356.46231079 0.18224110
0.00000000 356.46231079 0.18200181
0.00000000 356.51721191 0.18206266
0.00000000 356.51721191 0.18219435
0.00000000 356.51721191 0.18241367
0.00000000 356.51721191 0.18271939
0.00000000 356.57217407 0.18302813
0.00000000 356.57217407 0.18364188
0.00000000 356.57217407 0.18429647
0.00000000 356.62707520 0.18551017
0.00000000 356.62707520 0.18676661
0.00000000 356.62707520 0.18796125
0.00000000 356.62707520 0.18945862
0.00000000 356.68200684 0.19043548
0.00000000 356.68200684 0.19104801
0.00000000 356.68200684 0.19133237
0.00000000 356.73693848 0.19122234
0.00000000 356.73693848 0.19119135
0.00000000 356.73693848 0.19076625
0.00000000 356.79187012 0.19033158
0.00000000 356.79187012 0.19006576
0.00000000 356.79187012 0.19045649
0.00000000 356.84683228 0.19046953
0.00000000 356.84683228 0.19050898
0.00000000 356.84683228 0.19031321
0.00000000 356.84683228 0.19023935
0.00000000 356.84683228 0.19012392
0.00000000 356.90173340 0.18988110
0.00000000 356.90173340 0.19026823
0.00000000 356.90173340 0.19037879
0.00000000 356.90173340 0.19017479
0.00000000 356.90173340 0.19020893
0.00000000 356.90173340 0.19050704
0.00000000 356.90173340 0.19071452
0.00000000 356.90173340 0.19074103
0.00000000 356.90173340 0.19095111
0.00000000 356.90173340 0.19123130
0.00000000 356.90173340 0.19107439
0.00000000 356.90173340 0.19115263
0.00000000 356.90173340 0.19109970
0.00000000 356.95669556 0.19139250
0.00000000 356.95669556 0.19171336
0.00000000 356.95669556 0.19214813
0.00000000 356.95669556 0.19161150
0.00000000 356.95669556 0.19138850
0.00000000 356.95669556 0.19136508
0.00000000 356.95669556 0.19145496
0.00000000 356.95669556 0.19143356
0.00000000 356.95669556 0.19116974
0.00000000 356.95669556 0.19155605
0.00000000 356.95669556 0.19165994
0.00000000 356.95669556 0.19190580
0.00000000 356.95669556 0.19180280
0.00000000 356.95669556 0.19183759
0.00000000 357.01159668 0.19186835
0.00000000 357.01159668 0.19175778
0.00000000 357.01159668 0.19181909
0.00000000 357.01159668 0.19169886
0.00000000 357.01159668 0.19180085
0.00000000 357.01159668 0.19217406
0.00000000 357.01159668 0.19235423
0.00000000 357.01159668 0.19228405
0.00000000 357.01159668 0.19196557
0.00000000 357.01159668 0.19200593
0.00000000 357.01159668 0.19195655
0.00000000 357.06652832 0.19184475
0.00000000 357.06652832 0.19196121
0.00000000 357.06652832 0.19210340
0.00000000 357.06652832 0.19233207
0.00000000 357.06652832 0.19246095
0.00000000 357.06652832 0.19253318
0.00000000 357.06652832 0.19261153
0.00000000 357.06652832 0.19257264
0.00000000 357.06652832 0.19280072
0.00000000 357.06652832 0.19253908
0.00000000 357.06652832 0.19285254
0.00000000 357.06652832 0.19302914
0.00000000 357.06652832 0.19325283
0.00000000 357.06652832 0.19366418
0.00000000 357.12145996 0.19390339
0.00000000 357.12145996 0.19383720
0.00000000 357.12145996 0.19377457
0.00000000 357.12145996 0.19409183
0.00000000 357.12145996 0.19440943
0.00000000 357.12145996 0.19415274
0.00000000 357.12145996 0.19430798
0.00000000 357.12145996 0.19445823
0.00000000 357.12145996 0.19430602
0.00000000 357.17639160 0.19418155
0.00000000 357.17639160 0.19397093
0.00000000 357.17639160 0.19393712
0.00000000 357.17639160 0.19402038
0.00000000 357.17639160 0.19426836
0.00000000 357.17639160 0.19373077
0.00000000 357.17639160 0.19360119
0.00000000 357.17639160 0.19358450
0.00000000 357.17639160 0.19377983
0.00000000 357.17639160 0.19389744
0.00000000 357.23135376 0.19359666
0.00000000 357.23135376 0.19377570
0.00000000 357.23135376 0.19394495
0.00000000 357.23135376 0.19407941
0.00000000 357.23135376 0.19437505
0.00000000 357.23135376 0.19458075
0.00000000 357.23135376 0.19479793
0.00000000 357.23135376 0.19475979
0.00000000 357.23135376 0.19473465
0.00000000 357.28628540 0.19499649
0.00000000 357.28628540 0.19500631
0.00000000 357.28628540 0.19494289
0.00000000 357.28628540 0.19496237
0.00000000 357.28628540 0.19493540
0.00000000 357.28628540 0.19506706
0.00000000 357.28628540 0.19504179
0.00000000 357.28628540 0.19516356
0.00000000 357.28628540 0.19507177
0.00000000 357.34124756 0.19505714
0.00000000 357.34124756 0.19485462
0.00000000 357.34124756 0.19475369
0.00000000 357.34124756 0.19462547
0.00000000 357.39614868 0.19448845
0.00000000 357.39614868 0.19422254
0.00000000 357.45111084 0.19380786
0.00000000 357.50601196 0.19327611
0.00000000 357.56097412 0.19277509
0.00000000 357.61587524 0.19255154
0.00000000 357.72576904 0.19182335
0.00000000 357.78067017 0.19119227
0.00000000 357.89053345 0.19057961
0.00000000 358.00039673 0.18978557
